path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n03425413/n03425413_15009.JPEG,n03425413,n03425413,n03425413,n03888257,n03425413,FALSE
train/n01440764/ILSVRC2012_val_00012503.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03028079/n03028079_2453.JPEG,n03028079,n03028079,n03028079,n03445777,n03028079,FALSE
train/n03425413/n03425413_20386.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03417042/n03417042_9668.JPEG,n03417042,n03417042,n03417042,n03417042,n02979186,FALSE
train/n03394916/n03394916_36506.JPEG,n03394916,n03394916,n03394916,n03394916,n03000684,FALSE
train/n03888257/n03888257_366.JPEG,n03888257,n03888257,n03888257,n02979186,n03888257,FALSE
train/n03417042/n03417042_10908.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n03394916/n03394916_37384.JPEG,n03394916,n03394916,n03888257,n03394916,n03028079,FALSE
train/n01440764/n01440764_12635.JPEG,n01440764,n01440764,n03394916,n01440764,n03394916,FALSE
train/n03445777/n03445777_14496.JPEG,n03445777,n03445777,n03445777,n03417042,n03445777,FALSE
train/n03888257/n03888257_36118.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03028079/n03028079_7963.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n02979186/n02979186_11243.JPEG,n02979186,n02979186,n02979186,n03425413,n02979186,FALSE
train/n03425413/n03425413_15525.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n03888257/n03888257_28396.JPEG,n03888257,n03888257,n03888257,n03888257,n03028079,FALSE
train/n03000684/n03000684_11366.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,FALSE
train/n02979186/n02979186_10135.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,FALSE
train/n03394916/ILSVRC2012_val_00041247.JPEG,n03394916,n03394916,n03394916,n03394916,n03425413,FALSE
train/n03425413/n03425413_16517.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,FALSE
train/n03445777/n03445777_9787.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
train/n03425413/n03425413_17518.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_14258.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n03028079/n03028079_27507.JPEG,n03028079,n03028079,n03028079,n03425413,n03028079,FALSE
train/n02979186/n02979186_12664.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_1834.JPEG,n02102040,n02102040,n02102040,n02102040,n02979186,FALSE
train/n01440764/n01440764_12023.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03000684/n03000684_7128.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,FALSE
train/n03417042/n03417042_7049.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03445777/n03445777_523.JPEG,n03445777,n03445777,n03445777,n03425413,n03394916,FALSE
train/n03417042/n03417042_1376.JPEG,n03417042,n03417042,n03417042,n03417042,n02979186,FALSE
train/n03417042/n03417042_3236.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03445777/n03445777_18603.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/ILSVRC2012_val_00029728.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03425413/n03425413_18326.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_596.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,FALSE
train/n03000684/n03000684_14128.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n03417042/n03417042_10769.JPEG,n03417042,n03417042,n03417042,n03417042,n03425413,FALSE
train/n03888257/n03888257_24115.JPEG,n03888257,n03888257,n03888257,n03888257,n01440764,FALSE
train/n01440764/n01440764_6949.JPEG,n01440764,n01440764,n01440764,n03888257,n03394916,FALSE
train/n03000684/n03000684_1463.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_9423.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n02979186/n02979186_13513.JPEG,n02979186,n02979186,n03394916,n02979186,n03445777,FALSE
train/n03394916/n03394916_37415.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n02979186/n02979186_14735.JPEG,n02979186,n02979186,n03445777,n02979186,n02979186,FALSE
train/n02979186/n02979186_2717.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03888257/n03888257_12235.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03417042/n03417042_7849.JPEG,n03417042,n03417042,n03417042,n03417042,n03425413,FALSE
train/n03028079/n03028079_22073.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03888257/n03888257_29169.JPEG,n03888257,n03888257,n03888257,n01440764,n03888257,FALSE
train/n03445777/n03445777_7238.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03888257/n03888257_31075.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_2163.JPEG,n02102040,n02102040,n02102040,n03028079,n02102040,FALSE
train/n02979186/n02979186_4293.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n03888257/n03888257_75365.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_1818.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_5073.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n02102040/n02102040_3207.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_6248.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,FALSE
train/n02979186/n02979186_10299.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_6974.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_4965.JPEG,n01440764,n01440764,n01440764,n02102040,n03445777,FALSE
train/n03425413/n03425413_13298.JPEG,n03425413,n03425413,n03425413,n03417042,n03425413,FALSE
train/n03888257/n03888257_32684.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03417042/n03417042_2478.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03445777/n03445777_9379.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03425413/n03425413_20659.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_33949.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03888257/n03888257_20118.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03394916/n03394916_24204.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/n03028079_23987.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n03394916/n03394916_30204.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n02979186/n02979186_6899.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03000684/ILSVRC2012_val_00006578.JPEG,n03000684,n03000684,n03445777,n03000684,n01440764,FALSE
train/n03888257/n03888257_17269.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_894.JPEG,n03888257,n03888257,n03888257,n02102040,n03888257,FALSE
train/n03394916/n03394916_42673.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03445777/n03445777_10788.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03394916/n03394916_31157.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n02102040/n02102040_5986.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03000684/n03000684_1535.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03417042/ILSVRC2012_val_00042487.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03425413/n03425413_1985.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_7985.JPEG,n03425413,n03425413,n03425413,n03417042,n03417042,FALSE
train/n03888257/n03888257_9529.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02979186/n02979186_10914.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,FALSE
train/n03425413/n03425413_16608.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,FALSE
train/n03425413/n03425413_21757.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,FALSE
train/n03417042/n03417042_6959.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03394916/n03394916_36016.JPEG,n03394916,n03394916,n03394916,n03445777,n03394916,FALSE
train/n01440764/n01440764_5203.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,FALSE
train/n03394916/n03394916_30669.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03000684/n03000684_34715.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03417042/n03417042_9967.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03028079/n03028079_5676.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02979186/n02979186_11074.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n01440764/n01440764_5687.JPEG,n01440764,n01440764,n01440764,n03028079,n01440764,FALSE
train/n03394916/n03394916_1165.JPEG,n03394916,n03394916,n03445777,n03425413,n03394916,FALSE
train/n02102040/n02102040_2833.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n03394916/n03394916_32405.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02102040/n02102040_108.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n03394916/n03394916_29983.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n03417042/n03417042_16664.JPEG,n03417042,n03417042,n03417042,n02979186,n03417042,FALSE
train/n01440764/n01440764_39.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,FALSE
train/n01440764/n01440764_26569.JPEG,n01440764,n01440764,n01440764,n03394916,n03000684,FALSE
train/n03028079/n03028079_12205.JPEG,n03028079,n03028079,n03028079,n03888257,n03028079,FALSE
train/n02102040/n02102040_2474.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03000684/n03000684_23807.JPEG,n03000684,n03000684,n01440764,n03000684,n03394916,FALSE
train/n02979186/n02979186_18456.JPEG,n02979186,n02979186,n02979186,n01440764,n03417042,FALSE
train/n03425413/n03425413_19719.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,FALSE
train/n03000684/n03000684_18963.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,FALSE
train/n03000684/n03000684_14467.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n02979186/n02979186_3119.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_57685.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03028079/n03028079_1076.JPEG,n03028079,n03028079,n03028079,n03394916,n03028079,FALSE
train/n03888257/n03888257_30723.JPEG,n03888257,n03417042,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_5024.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n02102040/n02102040_2785.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03425413/n03425413_17973.JPEG,n03425413,n03425413,n03425413,n03888257,n03417042,FALSE
train/n02979186/n02979186_23577.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03445777/n03445777_17477.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
train/n03888257/n03888257_20473.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03394916/n03394916_14828.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03888257/n03888257_12323.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n01440764/n01440764_6524.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n02102040/n02102040_7693.JPEG,n02102040,n02102040,n02102040,n02979186,n02102040,FALSE
train/n02102040/n02102040_6936.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02102040/n02102040_1807.JPEG,n02102040,n02102040,n02102040,n03028079,n03417042,FALSE
train/n03394916/n03394916_17176.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03394916/ILSVRC2012_val_00019593.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03417042/n03417042_14575.JPEG,n03417042,n03417042,n03417042,n02102040,n03417042,FALSE
train/n03000684/n03000684_17989.JPEG,n03000684,n03000684,n03425413,n02979186,n03000684,FALSE
train/n03394916/n03394916_39597.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n01440764/n01440764_9799.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_34666.JPEG,n03888257,n03888257,n03445777,n03888257,n03394916,FALSE
train/n03445777/n03445777_11389.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03888257/n03888257_2195.JPEG,n03888257,n03888257,n03888257,n03888257,n03445777,FALSE
train/n03425413/n03425413_2074.JPEG,n03425413,n03425413,n03425413,n02979186,n03425413,FALSE
train/n02102040/n02102040_7886.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_38605.JPEG,n03394916,n03394916,n03417042,n03394916,n03394916,FALSE
train/n03425413/n03425413_9079.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,FALSE
train/n03445777/n03445777_607.JPEG,n03445777,n03445777,n03445777,n03445777,n03888257,FALSE
train/n03394916/n03394916_20609.JPEG,n03394916,n03888257,n03394916,n02102040,n03425413,FALSE
train/n03888257/n03888257_6503.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_5698.JPEG,n03417042,n03417042,n03417042,n03888257,n03417042,FALSE
train/n03000684/n03000684_14457.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_2336.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,FALSE
train/n03394916/n03394916_42167.JPEG,n03394916,n03394916,n03394916,n02102040,n03394916,FALSE
train/n03028079/n03028079_37888.JPEG,n03028079,n03028079,n03028079,n03028079,n01440764,FALSE
train/n03000684/n03000684_19753.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n01440764/n01440764_6206.JPEG,n01440764,n01440764,n01440764,n03417042,n03000684,FALSE
train/n03394916/n03394916_16288.JPEG,n03394916,n03394916,n03394916,n01440764,n03394916,FALSE
train/n03417042/n03417042_3158.JPEG,n03417042,n03417042,n03417042,n03888257,n03417042,FALSE
train/n03394916/n03394916_36529.JPEG,n03394916,n03394916,n03394916,n03394916,n03425413,FALSE
train/n03394916/n03394916_48819.JPEG,n03394916,n03394916,n03394916,n03028079,n03445777,FALSE
train/n03888257/n03888257_43086.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_24804.JPEG,n03888257,n03888257,n03888257,n03888257,n01440764,FALSE
train/n03000684/n03000684_866.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02979186/n02979186_21934.JPEG,n02979186,n02979186,n02979186,n03028079,n02979186,FALSE
train/n03445777/n03445777_9297.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03000684/n03000684_17178.JPEG,n03000684,n03000684,n03000684,n03000684,n02102040,FALSE
train/n02102040/n02102040_4033.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_21014.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_4884.JPEG,n02102040,n02102040,n02979186,n02102040,n03417042,FALSE
train/n03888257/n03888257_7474.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_18278.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_9573.JPEG,n03028079,n03028079,n03028079,n03028079,n03425413,FALSE
train/n03417042/n03417042_18603.JPEG,n03417042,n03417042,n03417042,n03445777,n03417042,FALSE
train/n03425413/n03425413_14946.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_39718.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03445777/n03445777_4348.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_10576.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n02102040/n02102040_7659.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n03000684/n03000684_918.JPEG,n03000684,n03000684,n03000684,n03000684,n03394916,FALSE
train/n03417042/n03417042_3913.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n02102040/n02102040_3918.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,FALSE
train/n03000684/n03000684_32384.JPEG,n03000684,n03000684,n03000684,n02979186,n03000684,FALSE
train/n03888257/n03888257_17387.JPEG,n03888257,n03888257,n03888257,n03888257,n03028079,FALSE
train/n03028079/n03028079_113568.JPEG,n03028079,n03028079,n03028079,n03000684,n03417042,FALSE
train/n03445777/n03445777_1334.JPEG,n03445777,n03445777,n03445777,n02102040,n03425413,FALSE
train/n03425413/n03425413_20137.JPEG,n03425413,n03425413,n03425413,n02102040,n03425413,FALSE
train/n03394916/n03394916_36494.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03000684/n03000684_368.JPEG,n03000684,n03000684,n03000684,n03028079,n03000684,FALSE
train/n02979186/n02979186_15777.JPEG,n02979186,n02979186,n02979186,n03000684,n02102040,FALSE
train/n01440764/n01440764_13275.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,FALSE
train/n03028079/n03028079_34918.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03028079/n03028079_11276.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n02102040/n02102040_2013.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03425413/n03425413_12287.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_22845.JPEG,n02979186,n03000684,n02979186,n03888257,n03425413,FALSE
train/n03000684/n03000684_13738.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_11115.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03028079/n03028079_29019.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n03417042/n03417042_5457.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_2023.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03425413/n03425413_12807.JPEG,n03425413,n03425413,n03425413,n03445777,n02102040,FALSE
train/n02979186/n02979186_906.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02979186/n02979186_20733.JPEG,n02979186,n02979186,n02102040,n03000684,n03445777,FALSE
train/n03394916/ILSVRC2012_val_00009037.JPEG,n03394916,n03394916,n03394916,n02102040,n03394916,FALSE
train/n03417042/n03417042_19158.JPEG,n03417042,n03417042,n03417042,n03417042,n03425413,FALSE
train/n03028079/n03028079_2499.JPEG,n03028079,n03028079,n03028079,n03417042,n03028079,FALSE
train/n03394916/n03394916_2376.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03425413/n03425413_2285.JPEG,n03425413,n03425413,n03425413,n03888257,n03425413,FALSE
train/n02979186/n02979186_5337.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n01440764/n01440764_8849.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03394916/n03394916_32529.JPEG,n03394916,n03394916,n03394916,n03417042,n03445777,FALSE
train/n03028079/n03028079_99415.JPEG,n03028079,n03028079,n03028079,n03028079,n03445777,FALSE
train/n03445777/n03445777_16434.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
